FID,DWR_ID,Latitude,Longitude,OID_,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,OBJECTID,Shape_Leng,ID,gages,NHDWaterbo
621,VUGRESCO,38.355407999999997,-106.664094000000010,621,621,1241157,0.000218573122355,-106.664094000000010,38.355407999999997,-106.663927879000000,38.355550049700000,40.533737871100001,1241157,0.020420730808000,9773579, ,-9999
622,DOLBENCO,38.356934000000003,-108.833434999999990,622,622,1245395,0.000406548906769,-108.833434999999990,38.356934000000003,-108.833534189999990,38.357328263100001,104.121560182000000,1245395,0.047109767647200,18382337,       09171100,-9999
623,BLMRESCO,38.453871999999997,-107.334226000000000,623,623,1242318,0.000291536409992,-107.334226000000000,38.453871999999997,-107.333938241000000,38.453825219800002,-9.233643044480001,1242318,0.000513521095673,3254159, ,3252975
624,LAKFORCO,38.298882999999996,-107.230056000000000,624,624,1241647,0.000051519702393,-107.230056000000000,38.298882999999996,-107.230009585000000,38.298860641799997,-25.719985309500000,1241647,0.053154235012000,3253975,       09124500,-9999
625,BEMHODCO,39.380544000000000,-106.070853000000000,625,625,1346648,0.001956648588530,-106.070853000000000,39.380544000000000,-106.070614190000000,39.382486020499996,82.989542326000006,1346648,0.039668566094100,1314767, ,-9999
626,MONTDOCO,39.380822000000002,-106.071408000000010,626,626,1346648,0.001748464975180,-106.071408000000010,39.380822000000002,-106.071194598999990,39.382557393299997,82.989542326199995,1346648,0.039668566094100,1314767, ,-9999
627,ROAEMMCO,39.373317000000000,-107.083937000000010,627,627,1344462,0.000045903192841,-107.083937000000010,39.373317000000000,-107.083918487000010,39.373359004599997,66.215597094299994,1344462,0.062020517419000,1325991,       09081000,-9999
628,ROABMCCO,39.199987000000000,-106.817261000000000,628,628,1344524,0.002678586635430,-106.817261000000000,39.199987000000000,-106.817730078000000,39.197349805999998,-100.085726353000000,1344524,0.026300625062200,1327445,       09074500,-9999
629,ERIRGRCO,39.636087000000003,-107.735337000000000,629,629,1342067,0.002808835875960,-107.735337000000000,39.636087000000003,-107.733403810000000,39.634049271999999,-46.508014789100002,1342067,0.002796908342610,3175232, ,-9999
630,RIFRGRCO,39.625807000000002,-107.760898000000000,630,630,1342063,0.000082351032037,-107.760898000000000,39.625807000000002,-107.760889244000000,39.625725115800002,-83.896586988899998,1342063,0.014851359710600,3175298, ,-9999
631,RIFRESCO,39.626925000000000,-107.757565000000000,631,631,1342063,0.002608368933230,-107.757565000000000,39.626925000000000,-107.760014209999990,39.626027805000000,-159.881199033999990,1342063,0.014851359710600,3175298, ,-9999
632,WESRIFCO,38.999991000000001,-107.000600000000010,632,632,1344830,0.000293038614282,-107.000600000000010,38.999991000000001,-107.000866544000000,38.999869238599999,-155.448358641000000,1344830,0.000772218486996,1334566, ,-9999
633,COLGBYCO,40.144154000000000,-105.867233000000000,633,633,1601572,0.000043270121096,-105.867233000000000,40.144154000000000,-105.867272970000000,40.144137426400000,-157.478737974000010,1601572,0.020802421009900,1234505, ,-9999
634,VASWINCO,39.920265000000001,-105.785286000000000,634,634,1600887,0.000442761398108,-105.785286000000000,39.920265000000001,-105.785475264000000,39.920665270800001,115.306664254000000,1600887,0.020532219120800,1239617,       09025000,-9999
635,WILFORCO,40.035927999999998,-106.205014000000010,635,635,1602902,0.000077480403964,-106.205014000000010,40.035927999999998,-106.204946617999990,40.035889752599999,-29.580054689200001,1602902,0.035231185612100,1232803,       09038500,-9999
636,WILWCRCO,40.145820999999998,-105.940017999999990,636,636,1601592,0.000214340025349,-105.940017999999990,40.145820999999998,-105.939955737999990,40.145615902300001,-73.113147674800004,1601592,0.005786424944480,1234173, ,-9999
637,PICRYACO,39.921083000000003,-108.297588000000000,637,637,1611788,0.000141383611498,-108.297588000000000,39.921083000000003,-108.297726153000000,39.921113051600003,167.727950501000010,1611788,0.015238487654900,3241429,       09306200,-9999
638,WHIBOICO,40.179693000000000,-108.565378000000000,638,638,1612648,0.000575011223781,-108.565378000000000,40.179693000000000,-108.565576326000000,40.180232726500002,110.176196520000000,1612648,0.013305156879300,5307716,       09306290,-9999
639,SLAFORCO,40.982466000000002,-107.382839000000000,639,639,1709173,0.000464622964647,-107.382839000000000,40.982466000000002,-107.382385791999990,40.982363643200003,-12.726704007500000,1709173,0.015941861961700,18279725,       09255000,-9999
640,LSRSLACO,40.999409999999997,-107.143388000000000,640,640,1710586,0.000152627741774,-107.143388000000000,40.999409999999997,-107.143290750000010,40.999292366399999,-50.418811514799998,1710586,0.002536279574580,18279713,       09253000,-9999
641,YAMELKCO,40.517930999999997,-107.398944000000000,641,641,1608020,0.000577206746056,-107.398944000000000,40.517930999999997,-107.399034269000000,40.517360895499998,-98.997359991699994,1608020,0.003832472930920,1352672, ,-9999
642,FISCRECO,40.474978000000000,-106.786993000000000,642,642,1605913,0.000057572561110,-106.786993000000000,40.474978000000000,-106.786981420000000,40.474921604000002,-78.396969199200001,1605913,0.020049944480000,1358214,       09238900,-9999
643,YAMOUTCO,39.999800000000000,-106.000600000000010,643,643,1601706,0.004350579308150,-106.000600000000010,39.999800000000000,-105.996253479000000,39.999987871000002,2.474972390350000,1601706,0.007793790377190,1239241, ,-9999
644,YAMBELCO,39.999985000000002,-106.000572000000010,644,644,1601706,0.004318521954380,-106.000572000000010,39.999985000000002,-105.996253479000000,39.999987871000002,0.038090855722800,1601706,0.007793790377190,1239241, ,-9999
645,PEARLACO,40.774973000000003,-106.888105999999990,645,645,1606361,0.001759434819890,-106.888105999999990,40.774973000000003,-106.889764650999990,40.774386068299997,-160.513117316000010,1606361,0.024046213717200,1353776, ,-9999
646,VALRESCO,37.383336000000000,-107.575613000000000,646,646,966300,0.000448085700241,-107.575613000000000,37.383336000000000,-107.575404418000010,37.383732578199997,62.257671730100000,966300,0.025634536996700,17034971, ,17034145
647,LAPFARNM,36.739724000000002,-108.248130000000000,647,647,962754,0.000213415360609,-108.248130000000000,36.739724000000002,-108.248320787000000,36.739819637899998,153.376201486000010,962754,0.001452468662180,17003252, ,-9999
648,JACRESCO,37.398733999999997,-108.273486000000010,648,648,963358,0.000883603633512,-108.273486000000010,37.398733999999997,-108.274038414000000,37.399423633399998,128.695616511000000,963358,0.016777063507800,16963977, ,-9999
649,MANTOWCO,37.027493999999997,-108.741484000000000,649,649,960966,0.000184519513487,-108.741484000000000,37.027493999999997,-108.741550187000000,37.027666240400002,111.020259509000000,960966,0.076039136965300,16963957,       09371000,-9999
650,PLALUPCO,40.116093999999997,-104.818583000000000,650,650,1596985,0.000216653771037,-104.818583000000000,40.116093999999997,-104.818431696999990,40.116249068199998,45.704021969800003,1596985,0.044948532984600,225621,       06721000,-9999
651,CLABOXCO,40.551926999999999,-105.011365000000000,651,651,1598382,0.000189617364908,-105.011365000000000,40.551926999999999,-105.011327044000000,40.551741220300002,-78.453006246300006,1598382,0.026582915190200,2900123,       06752280,-9999
652,LARNO2CO,40.625815000000003,-105.150540000000010,652,652,1598395,0.000140202456332,-105.150540000000010,40.625815000000003,-105.150548677000000,40.625954933700001,93.548084710500007,1598395,0.035614690077400,2899849, ,-9999
653,NEWMERCO,40.625815000000003,-105.150540000000010,653,653,1598395,0.000140202456332,-105.150540000000010,40.625815000000003,-105.150548677000000,40.625954933700001,93.548084710500007,1598395,0.035614690077400,2899849, ,-9999
654,CLANLICO,40.787481999999997,-105.252205000000000,654,654,1599608,0.000864956220052,-105.252205000000000,40.787481999999997,-105.253038231000000,40.787714112099998,164.433821991999990,1599608,0.023815494451400,2900581,       06751490,-9999
655,CARTERCO,40.326292000000002,-105.211896999999990,655,655,1599522,0.001872441049110,-105.211896999999990,40.326292000000002,-105.211528790000000,40.324456119499999,-78.659054535199999,1599522,0.001269731774660,13212, ,-9999
656,FLARESCO,40.364818999999997,-105.235793000000000,656,656,1599563,0.011484125620400,-105.235793000000000,40.364818999999997,-105.232223969000000,40.375734455100002,71.893786373099999,1599563,0.059155561247500,13562, ,-9999
657,BIGLOVCO,40.378594999999997,-105.061091000000000,657,657,1598258,0.000288710018621,-105.061091000000000,40.378594999999997,-105.061080915999990,40.378883533900002,87.998431477500006,1598258,0.058129104981900,12932,       06741510,-9999
658,BOUBYPCO,40.263595000000002,-105.179989000000010,658,658,1598359,0.000047514183188,-105.179989000000010,40.263595000000002,-105.179946861000000,40.263573047000001,-27.518267747500001,1598359,0.008981792109780,13398, ,-9999
659,HOMDITCO,40.423772999999997,-105.210716000000010,659,659,1599398,0.000618437081268,-105.210716000000010,40.423772999999997,-105.210515414000000,40.424358003999998,71.074198759799998,1599398,0.006659769941730,12670, ,-9999
660,LEFCRECO,40.125542000000003,-105.303878999999990,660,660,1599013,0.000198868511939,-105.303878999999990,40.125542000000003,-105.304077695000000,40.125550303799997,177.606895380000000,1599013,0.015689151186200,2888956, ,-9999
661,MIDSTECO,40.131923999999998,-105.517223000000000,661,661,1598999,0.002484805635940,-105.517223000000000,40.131923999999998,-105.517152494000000,40.129440194899999,-88.374019218399994,1598999,0.111493791053000,2889650, ,-9999
662,CLEDERCO,39.828319999999998,-104.958870000000000,662,662,1349513,0.000389130771469,-104.958870000000000,39.828319999999998,-104.958887909000000,39.827931281600002,-92.637916514899999,1349513,0.054589457894100,2885882, ,-9999
663,GEOLAKCO,39.733043000000002,-105.689170000000000,663,663,1347595,0.000082187183696,-105.689170000000000,39.733043000000002,-105.689236944000000,39.733090678300002,144.541091802000010,1347595,0.008783380645350,2885624, ,-9999
664,CLECROCO,39.768501000000001,-105.193678000000010,664,664,1349511,0.000293783944306,-105.193678000000010,39.768501000000001,-105.193671341000000,39.768207291499998,-88.701242162400007,1349511,0.094756788293900,2885526, ,-9999
665,PLAENGCO,39.664987000000004,-105.004149000000000,665,665,1349327,0.000210085767208,-105.004149000000000,39.664987000000004,-105.004359084000000,39.664986040499997,-179.738314715000000,1349327,0.012615804556800,194423,       06711565,-9999
666,CHENEFCO,39.355823000000001,-104.763309000000010,666,666,1349893,0.000303317298936,-104.763309000000010,39.355823000000001,-104.763486099999990,39.355576754099999,-125.723639003000000,1349893,0.032590156084900,231167,       06712000,-9999
667,PLUSEDCO,39.438321999999999,-104.983039000000010,667,667,1349031,0.000040043376752,-104.983039000000010,39.438321999999999,-104.982999136000000,39.438325786800000,5.426403812180000,1349031,0.059249711783700,191739,       06709000,-9999
668,TROWESCO,39.167490999999998,-105.122210999999990,668,668,1348985,0.000092469671400,-105.122210999999990,39.167490999999998,-105.122146008000000,39.167556777700000,45.344336001599999,1348985,0.029176027843800,190819,       06701620,-9999
669,PLASPLCO,39.409157000000000,-105.169991000000000,669,669,1348909,0.000501370162433,-105.169991000000000,39.409157000000000,-105.169681614000000,39.408762471999999,-51.896714609100002,1348909,0.043544514982700,190357, ,-9999
670,BCREVRCO,39.633167000000000,-105.336944000000000,670,670,1348215,0.000071322423100,-105.336944000000000,39.633167000000000,-105.336935147999990,39.633096229099998,-82.870264335499996,1348215,0.022569841763400,188199,       06710385,-9999
671,JEFLAKCO,39.342199000000001,-105.773346000000000,671,671,1346923,0.000203314665692,-105.773346000000000,39.342199000000001,-105.773174922000000,39.342308860000003,32.707091731500000,1346923,0.018608640076700,5239454, ,-9999
672,PLACROCO,40.843325000000000,-102.813249000000000,672,672,1594224,0.000163778883310,-102.813249000000000,40.843325000000000,-102.813222920000000,40.843163310900003,-80.837260836699997,1594224,0.008218438762770,3558044, ,-9999
673,PTRDITCO,40.923901000000001,-102.549698000000010,673,673,1720652,0.000667943265680,-102.549698000000010,40.923901000000001,-102.549061885000000,40.923697269999998,-17.758821779800002,1720652,0.006701100909390,3557306, ,-9999
674,PLACHECO,39.209156000000000,-105.267769000000000,674,674,1348403,0.000053692274315,-105.267769000000000,39.209156000000000,-105.267769043000000,39.209102307700000,-90.046328229699995,1348403,0.010646750555200,190747, ,-9999
675,FOUNCOCO,38.854714000000001,-104.878030999999990,675,675,1349780,0.000216819378591,-104.878030999999990,38.854714000000001,-104.878023115999990,38.854930676000002,87.916057671499999,1349780,0.014930052755300,1529693,       07103700,-9999
676,ARKPUECO,38.271670999999998,-104.718033000000010,676,676,1235429,0.000300001597833,-104.718033000000010,38.271670999999998,-104.717968602000000,38.271377991800001,-77.604400448600003,1235429,0.001605014874710,950993, ,-9999
677,CRHBLVCO,37.550572000000003,-104.936937000000000,677,677,970529,0.000296101775718,-104.936937000000000,37.550572000000003,-104.936954399000000,37.550867590099998,93.368739684100007,970529,0.060497136011400,1425858, ,-9999
678,BOBCRKCO,38.183335000000000,-103.798285000000010,678,678,1233816,0.000374666785750,-103.798285000000010,38.183335000000000,-103.798549531000010,38.183069672599999,-134.913866902000000,1233816,0.055475636195000,975526, ,-9999
679,HENRESCO,38.254449999999999,-103.721614000000000,679,679,1233764,0.011033552792800,-103.721614000000000,38.254449999999999,-103.715563438999990,38.263676592200000,56.744173288299997,1233764,0.019387507373300,976140, ,975120
680,HENOUTCO,38.254449999999999,-103.721614000000000,680,680,1233764,0.011033552792800,-103.721614000000000,38.254449999999999,-103.715563438999990,38.263676592200000,56.744173288299997,1233764,0.019387507373300,976140, ,975120
681,ADOAARCO,38.167586999999997,-103.173393000000000,681,681,1232405,0.025791326255900,-103.173393000000000,38.167586999999997,-103.147658433999990,38.165876845600003,-3.801920572560000,1232405,0.042839597444800,1593771, ,-9999
682,BENTIMCO,37.589181000000004,-103.648281999999990,682,682,972571,0.000160003202591,-103.648281999999990,37.589181000000004,-103.648438731000000,37.589213194400003,168.392219393999990,972571,0.100238149883000,935000,       07126480,-9999
683,LOCTHACO,37.492792999999999,-103.828011000000000,683,683,971726,0.000214112980021,-103.828011000000000,37.492792999999999,-103.828011106999990,37.492578887000001,-90.028730548799999,971726,0.124012032166000,939500,       07126390,-9999
